,customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Month-to-month,One year,DSL,Fiber optic,Female
4535,2237-ZFSMY,0,0,0,39,1,0,1,0,1,1,1,0,1,Electronic check,1.022053225345693,0.6196152572777598,1,0,1,0,1,1
4536,4184-VODJZ,0,1,1,63,1,1,0,1,0,0,0,1,1,Electronic check,0.8826252521546206,1.5329007250287916,0,0,1,0,1,0
4537,2103-ZRXFN,0,0,0,1,1,1,0,0,0,0,0,0,0,Mailed check,-0.4651784886924119,-0.9858470117552461,0,1,0,1,0,0
4538,4310-KEDTB,0,0,1,26,0,0,0,0,1,0,0,0,1,Mailed check,-1.1606584978240706,-0.6615234444613678,0,1,0,1,0,1
4539,8190-ZTQFB,0,0,0,41,0,0,0,0,1,0,1,1,1,Electronic check,-0.44526020680797296,-0.093499864692572,0,0,1,1,0,0
4540,3125-RAHBV,0,0,0,22,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4760312943276865,-0.802295080499832,0,0,1,0,0,0
4541,5198-HQAEN,0,1,1,35,1,0,0,1,0,1,1,0,1,Electronic check,0.8278499769724139,0.38719989763698864,0,0,1,0,1,0
4542,0969-RGKCU,0,1,1,37,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.492629862564719,-0.7097697433948574,0,0,1,0,0,0
4543,3005-TYFRD,0,1,0,55,1,1,0,1,1,0,1,1,1,Credit card (automatic),1.2909500307856188,1.4940876905738463,0,1,0,0,1,1
4544,3038-PQIUY,0,0,0,38,1,1,1,1,1,0,0,0,1,Bank transfer (automatic),0.0460574130081869,0.10367299517905805,0,1,0,1,0,1
4545,7078-NVFAM,0,1,1,32,0,0,1,1,0,0,0,0,1,Electronic check,-0.9830538176878236,-0.5449080183959985,0,1,0,1,0,1
4546,5433-KYGHE,0,0,1,14,1,1,1,0,0,1,0,0,1,Mailed check,0.7050205720183739,-0.4950968554952737,0,1,0,0,1,1
4547,7572-KPVKK,0,0,1,62,1,1,0,0,1,1,1,1,1,Electronic check,1.3042288853752444,1.8969189402802826,0,0,0,0,1,0
4548,8337-MSSXB,0,0,0,14,1,0,0,1,0,0,0,1,1,Electronic check,0.7149797129605933,-0.48764722139773164,1,1,0,0,1,1
4549,2082-OJVTK,0,1,1,29,1,1,0,0,1,0,0,1,1,Electronic check,0.8112514087353815,0.18123294307624843,1,1,0,0,1,0
4550,4402-FTBXC,0,0,0,54,1,0,1,0,1,0,1,0,0,Mailed check,0.8311696906198203,1.0490271540896272,0,1,0,0,1,0
4551,5149-QYTTU,0,1,1,71,1,1,1,1,1,1,0,0,1,Credit card (automatic),1.0087743707560675,1.9764184378833423,0,0,1,0,1,1
4552,2558-BUOZZ,0,0,0,47,1,1,1,1,0,0,1,0,0,Bank transfer (automatic),0.9971553729901445,0.9912153486521934,0,0,1,0,1,0
4553,5649-ANRML,1,0,0,2,1,0,0,1,1,1,0,1,1,Credit card (automatic),1.0071145139323638,-0.9287625374575129,1,1,0,0,1,0
4554,2959-EEXWB,0,1,1,45,0,0,1,0,0,0,1,1,1,Bank transfer (automatic),-0.46019891822130227,0.02055888221506103,0,1,0,1,0,1
4555,6870-ZWMNX,0,1,0,70,1,1,0,1,1,1,1,0,0,Credit card (automatic),0.37636892092513174,1.3122989863237677,0,0,0,1,0,0
4556,0031-PVLZI,0,1,1,4,1,0,0,0,0,0,0,0,0,Mailed check,-1.4743714375039831,-0.9745623589210997,1,1,0,0,0,1
4557,1431-AIDJQ,0,1,1,33,1,0,0,1,1,1,1,1,0,Credit card (automatic),0.5755517397695208,0.13924610001169946,0,0,0,1,0,0
4558,4332-MUOEZ,1,1,1,20,1,0,1,0,1,1,0,1,0,Credit card (automatic),0.980556804753112,-0.206699038435104,0,0,1,0,1,0
4559,5451-MHQOF,0,1,1,56,1,1,0,0,0,0,0,0,1,Mailed check,-1.3382631779603174,-0.3771369688383361,0,0,1,0,0,0
4560,7783-YKGDV,0,0,0,12,1,1,1,1,1,0,0,1,1,Bank transfer (automatic),1.1598213417130625,-0.46230083319603543,1,1,0,0,1,1
4561,0927-CNGRH,0,0,1,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.5009291466832353,-0.9996001823968621,0,1,0,0,0,0
4562,4510-PYUSH,1,0,0,38,1,0,1,1,0,0,0,0,1,Credit card (automatic),-0.25271681525839695,-0.016116239495915,1,1,0,1,0,1
4563,9089-UOWJG,0,1,1,12,1,0,0,0,1,0,1,0,1,Credit card (automatic),-0.21288025148951906,-0.6817785146851582,0,1,0,1,0,1
4564,1493-AMTIE,0,0,0,1,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-1.479351007975093,-0.9993136580084953,1,1,0,0,0,0
4565,6823-SIDFQ,0,0,0,28,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.5440854240995194,-0.7725185844472306,0,0,1,0,0,0
4566,1247-QBVSH,0,1,1,43,1,0,0,1,0,0,0,0,0,Mailed check,-0.4834369137531475,-0.05193178804179011,0,1,0,1,0,1
4567,6804-GDMOI,0,0,0,61,1,1,0,0,1,1,1,1,1,Electronic check,1.3888815833841095,1.8254641658890658,1,0,0,0,1,1
4568,5402-HTOTQ,0,0,0,16,1,1,0,1,0,0,0,0,0,Electronic check,-0.314131517735417,-0.6223577646053555,0,1,0,1,0,0
4569,6379-RXJRQ,0,1,0,10,1,0,0,0,0,0,0,0,1,Electronic check,0.17718610208074267,-0.7174397808680664,1,1,0,0,1,0
4570,2796-UUZZO,0,1,1,63,1,0,0,1,1,0,0,0,1,Credit card (automatic),0.5157968941162042,1.1501261825080453,0,1,0,0,1,0
4571,0784-GTUUK,0,1,0,62,1,1,0,0,0,0,0,0,1,Credit card (automatic),-1.3615011734921627,-0.3704587465556284,0,0,1,0,0,0
4572,9674-EHPPG,0,1,0,46,0,0,1,0,1,1,0,0,0,Credit card (automatic),-0.8087688511989831,-0.1959433537025581,0,0,0,1,0,0
4573,2239-CFOUJ,0,1,1,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4727115806802802,-0.9992254966582284,0,0,1,0,0,0
4574,3173-NVMPX,0,1,1,9,1,1,0,1,0,0,0,0,1,Mailed check,-0.314131517735417,-0.7872856106169145,0,1,0,1,0,1
4575,0754-UKWQP,0,0,0,2,1,0,0,0,1,0,1,1,1,Electronic check,1.0320123662879124,-0.9210704596467373,1,1,0,0,1,0
4576,8221-HVAYI,0,1,1,35,1,1,1,1,1,1,0,0,1,Credit card (automatic),0.14564882243038144,0.08945697744854147,0,0,0,1,0,0
4577,8645-KOMJQ,0,1,1,69,1,1,0,1,1,1,1,1,1,Bank transfer (automatic),0.5705721692984114,1.4609169825359742,0,0,0,1,0,0
4578,2242-MFOTG,0,0,0,33,1,1,1,0,0,0,0,0,0,Bank transfer (automatic),0.5091574668213912,0.13933426136196636,0,0,1,0,1,0
4579,9798-OPFEM,0,0,0,46,1,0,0,0,0,0,0,0,1,Electronic check,-1.4494735851484346,-0.5951379477104904,0,0,0,0,0,1
4580,2636-ALXXZ,1,0,0,1,1,0,0,0,0,0,0,0,1,Electronic check,0.16058753384371025,-0.9775378044926031,1,1,0,0,1,1
4581,5043-TRZWM,0,0,0,1,1,0,0,0,1,0,0,0,0,Electronic check,0.3581104958643962,-0.9749150043221666,0,1,0,0,1,1
4582,2050-ONYDQ,0,1,1,65,1,1,0,0,0,0,0,0,0,Credit card (automatic),-1.2868076164255169,-0.2787489019406214,0,0,0,0,0,1
4583,0851-DFJKB,0,0,0,15,1,0,1,0,1,1,0,0,0,Electronic check,-0.19296196960508008,-0.5871813858489144,0,1,0,1,0,1
4584,8993-IZEUX,0,0,0,7,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),0.14564882243038144,-0.7928177353461543,0,1,0,0,1,0
4585,4013-TLDHQ,0,0,0,19,1,0,0,1,1,0,0,0,1,Electronic check,0.4477427643443714,-0.350997128484239,1,1,0,0,1,0
4586,1216-JWVUX,0,1,1,25,1,0,0,1,0,0,0,0,1,Electronic check,0.356450639040693,-0.17022227976222815,0,1,0,0,1,0
4587,9767-FFLEM,0,0,0,38,1,0,0,0,0,0,0,0,1,Credit card (automatic),0.15726782019630395,0.14900996955374424,0,1,0,0,1,0
4588,0621-CXBKL,0,0,0,53,1,0,0,0,0,0,0,0,0,Mailed check,-1.5291467126861902,-0.5648986045689884,0,0,0,0,0,1
4589,1963-SVUCV,0,0,0,1,1,0,0,0,0,0,0,0,0,Electronic check,-0.6461028824760654,-0.9882494085500155,1,1,0,1,0,0
4590,1086-LXKFY,0,1,1,1,1,0,0,0,0,0,0,0,1,Mailed check,0.14398896560667782,-0.9777582078682701,1,1,0,0,1,1
4591,5266-PFRQK,0,1,1,52,1,0,0,0,0,0,0,0,1,Credit card (automatic),-1.4577728692669507,-0.535849439656088,0,0,1,0,0,0
4592,9027-TMATR,0,1,0,43,1,0,1,0,1,1,1,1,1,Electronic check,0.46600118940510693,0.5171056472550737,0,0,0,1,0,1
4593,0696-UKTOX,0,0,1,23,1,0,0,1,0,1,0,0,0,Electronic check,-0.3523082246805915,-0.42968113359733073,0,1,0,1,0,0
4594,2737-YNGYW,0,0,0,2,1,0,0,0,0,0,0,1,0,Electronic check,0.5240961782347204,-0.9270654314648776,1,1,0,0,1,1
4595,1730-VFMWO,0,1,0,34,1,0,0,0,0,1,0,0,0,Bank transfer (automatic),-0.4834369137531475,-0.20802145868910557,0,1,0,1,0,1
4596,7593-JNWRU,0,1,1,6,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-0.6693408780079106,-0.8932555536375715,1,1,0,1,0,0
4597,4189-NAKJS,0,0,0,26,1,1,0,0,0,0,0,0,1,Credit card (automatic),-0.43862077951316014,-0.4371968887075728,0,0,1,1,0,0
4598,6817-WTYHE,0,0,0,2,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-0.6593817370656914,-0.9592663646498151,0,1,0,1,0,0
4599,6319-QSUSR,0,0,1,11,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4959495762121253,-0.9129155347470611,0,1,0,0,0,1
4600,1660-HSOOQ,0,0,0,1,1,0,0,0,1,0,0,0,1,Mailed check,-0.5016953388138833,-0.9863318991817133,1,1,0,1,0,0
4601,5294-IMHHT,0,1,0,53,1,1,0,1,0,1,0,1,0,Bank transfer (automatic),1.095086925588636,1.2148586539414206,0,0,1,0,1,0
4602,7853-WNZSY,0,0,0,1,1,0,0,0,0,0,0,0,1,Credit card (automatic),-1.4942897193884221,-0.9995120210465954,0,1,0,0,0,0
4603,7901-HXJVA,0,0,0,14,1,0,0,0,1,0,0,0,0,Electronic check,0.38798791869105476,-0.5155943694322976,0,1,0,0,1,0
4604,8595-SIZNC,1,1,0,22,1,1,0,0,0,0,0,0,0,Bank transfer (automatic),-1.3000864710151427,-0.7663032092534234,0,0,1,0,0,1
4605,2636-SJDOU,0,0,0,64,1,1,1,1,0,0,0,0,1,Credit card (automatic),0.6485854400124635,1.3232309937568472,0,0,1,0,1,0
4606,5130-YPIRV,0,1,0,62,1,0,1,1,1,0,1,0,1,Credit card (automatic),0.24026066138146607,0.8802863296790304,0,0,0,1,0,1
4607,7541-YLXCL,0,0,0,36,1,0,0,1,0,1,0,1,1,Mailed check,0.021159560652638267,0.09309363314704572,1,0,1,1,0,0
4608,2612-RRIDN,0,0,0,4,1,0,0,0,0,0,1,0,1,Electronic check,0.5390348896480497,-0.857968973193297,1,1,0,0,1,0
4609,7037-MTYVW,0,1,1,38,1,1,1,0,1,1,1,1,1,Bank transfer (automatic),0.6851022901339352,0.44512190476225627,0,0,0,1,0,0
4610,9944-AEXBM,0,0,0,32,1,1,0,0,0,0,0,1,1,Bank transfer (automatic),0.6934015742524514,0.16622347319333106,0,1,0,0,1,0
4611,6701-DHKWQ,0,1,1,61,0,0,0,1,1,1,1,0,0,Credit card (automatic),-0.44526020680797296,0.42193546964209594,0,0,0,1,0,1
4612,9067-YGSCA,0,0,0,70,1,1,0,0,0,0,0,0,0,Credit card (automatic),-1.2851477596018137,-0.18990430120928437,0,0,1,0,0,1
4613,2675-OTVVJ,1,1,0,31,1,1,1,0,0,0,1,0,0,Electronic check,0.8195506928538977,0.22941312099703803,0,1,0,0,1,0
4614,9025-ZRPVR,0,0,0,9,1,0,0,0,0,0,0,0,1,Mailed check,-1.520847428567674,-0.9264042213378768,1,1,0,0,0,0
4615,2977-CEBSX,0,0,0,66,1,1,1,1,1,1,1,1,1,Credit card (automatic),0.8394689747383365,1.6216130837347285,0,0,0,1,0,1
4616,4936-YPJNK,0,0,0,10,1,0,0,0,0,0,0,0,1,Mailed check,-1.4893101489173126,-0.9202990478319031,0,1,0,0,0,1
4617,8845-LWKGE,0,1,1,30,1,0,0,0,1,1,1,0,1,Electronic check,-0.008717862174020284,-0.1331504319750515,0,0,1,1,0,1
4618,8212-DJRCH,0,1,1,5,1,0,1,0,1,0,0,1,1,Mailed check,0.8494281156805559,-0.8166874209308821,0,1,0,0,1,0
4619,3120-FAZKD,0,1,1,54,1,1,0,0,0,0,0,0,1,Bank transfer (automatic),-1.3515420325499434,-0.46562892416860596,0,0,0,0,0,0
4620,7721-JXEAW,0,1,0,59,0,0,0,1,0,0,0,1,1,Bank transfer (automatic),-0.787190712490841,0.07294876461108876,1,1,0,1,0,0
4621,3472-QPRCH,0,1,1,40,1,1,0,0,0,0,0,0,0,Credit card (automatic),-1.3117054687810654,-0.5643696364673878,0,0,0,0,0,0
4622,6733-LRIZX,0,0,0,35,1,1,1,0,1,1,1,1,1,Electronic check,1.4668948540981623,0.7662496231089642,0,0,0,0,1,0
4623,0719-SYFRB,0,0,0,12,1,1,1,0,1,1,0,0,1,Mailed check,-0.10332970112510514,-0.6935921356209053,1,1,0,1,0,1
4624,7547-EKNFS,0,1,0,42,1,1,0,1,1,0,1,0,1,Bank transfer (automatic),1.0120940844034738,0.7370902565082301,1,1,0,0,1,0
4625,9861-PDSZP,0,0,0,72,1,1,0,1,1,1,1,1,1,Credit card (automatic),1.4370174312715036,2.4329840305773747,0,0,0,0,1,1
4626,2162-FRZAA,0,1,1,63,0,0,0,1,1,1,0,0,0,Bank transfer (automatic),-0.8436258444967512,0.047536255396692616,0,0,0,1,0,0
4627,5144-PQCDZ,0,0,0,4,1,0,0,0,0,0,0,0,1,Mailed check,-1.4876502920936092,-0.9821001543689084,0,1,0,0,0,0
4628,2197-OMWGI,1,1,1,68,0,0,0,1,1,0,1,1,1,Electronic check,-0.39048493162576603,0.603481730178941,0,0,0,1,0,1
4629,0484-FFVBJ,0,0,0,32,1,0,0,0,0,0,1,1,1,Bank transfer (automatic),0.002901135591902224,-0.12177761779063827,0,0,1,1,0,0
4630,7693-LCKZL,0,1,1,5,1,1,0,1,0,0,0,0,1,Electronic check,0.5108173236450948,-0.8385073551219075,1,1,0,0,1,0
4631,2266-SJNAT,0,1,0,72,1,1,0,1,1,1,1,1,0,Credit card (automatic),1.4735342813929753,2.425490315804699,0,0,1,0,1,1
4632,9444-JTXHZ,0,1,0,1,1,0,0,0,1,0,0,0,0,Electronic check,0.37968863457253854,-0.9746284799337998,1,1,0,0,1,0
4633,4201-JMNGR,1,0,0,1,1,0,1,0,1,0,0,0,1,Electronic check,-0.29753294949838455,-0.9836209376610101,1,1,0,1,0,1
4634,3508-VLHCZ,0,1,1,71,1,1,1,1,1,1,1,1,1,Credit card (automatic),0.8560675429753689,1.7419974075240023,0,0,0,1,0,1
4635,0206-OYVOC,0,1,1,46,1,0,0,0,0,0,0,0,1,Mailed check,-1.5108882876254546,-0.6272727598827279,0,0,0,0,0,1
4636,6834-NXDCA,0,0,0,13,0,0,0,0,0,0,0,0,1,Electronic check,-1.3565216030210532,-0.8756232835842176,1,1,0,1,0,1
4637,2669-QVCRG,0,0,0,41,1,1,1,0,0,0,0,0,1,Credit card (automatic),0.5489940305902691,0.3982421067579016,0,1,0,0,1,1
4638,4079-VTGLK,1,1,0,30,1,1,0,0,1,0,1,1,0,Electronic check,0.33487250033255067,-0.04648782466281713,0,0,0,1,0,0
4639,9728-FTTVZ,0,0,0,1,1,0,0,0,0,0,0,0,1,Electronic check,0.14730867925408458,-0.9777141271931367,1,1,0,0,1,1
4640,8050-WYBND,0,0,1,22,0,0,0,0,1,0,1,1,1,Credit card (automatic),-0.5083347661086961,-0.5535698710597086,0,0,1,1,0,1
4641,2812-SFXMJ,0,0,1,1,1,0,0,0,0,0,0,0,0,Mailed check,-1.4843305784462029,-0.9993797790211951,0,1,0,0,0,0
4642,5606-AMZBO,0,1,0,10,1,1,1,0,0,0,0,0,1,Credit card (automatic),0.4444230506969651,-0.6709346686023454,0,1,0,0,1,1
4643,4081-DYXAV,0,0,0,19,0,0,0,0,0,0,1,1,1,Credit card (automatic),-0.6610415938893944,-0.6143350817310794,1,0,1,1,0,1
4644,6584-VQMYT,0,0,1,27,1,0,1,1,0,0,0,0,0,Mailed check,-0.2842540949087584,-0.31723133133206627,0,0,1,1,0,0
4645,7798-JVXYM,0,0,0,14,1,0,0,0,0,1,1,1,1,Electronic check,0.16224739066741387,-0.6020586137064318,0,1,0,1,0,1
4646,7663-CUXZB,0,1,0,59,1,1,1,1,1,1,1,1,0,Electronic check,1.6262411091736735,1.8840253428037677,0,0,0,0,1,0
4647,8433-WXGNA,0,0,0,2,1,0,1,0,0,0,0,0,1,Electronic check,0.3630900663355061,-0.924817317033075,1,1,0,0,1,0
4648,6828-HMKWP,0,1,1,12,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-1.451133441972138,-0.8927045451984041,0,0,0,0,0,0
4649,2831-EBWRN,0,0,0,4,1,0,0,0,0,0,0,0,1,Electronic check,-0.6261846005916265,-0.9201668058065028,0,1,0,1,0,0
4650,3729-OWRVL,1,0,0,65,1,1,1,0,1,1,1,1,1,Electronic check,1.5133708451618528,2.1859338867923195,0,0,0,0,1,0
4651,6645-MXQJT,0,1,1,2,1,0,1,0,0,0,1,1,0,Electronic check,1.0735087868804936,-0.9270433911273108,0,1,0,0,1,0
4652,2172-EJXVF,1,0,0,71,1,1,0,1,1,0,1,1,1,Electronic check,1.3656435878522646,2.3075083888101955,0,0,1,0,1,1
4653,2684-EIWEO,1,0,0,30,1,1,1,1,1,0,0,0,0,Credit card (automatic),0.8942442499205436,0.2075931868060126,1,1,0,0,1,1
4654,5233-AOZUF,0,1,0,29,1,1,0,0,0,0,0,0,1,Electronic check,0.33819221397995747,-0.06090220543143387,0,1,0,0,1,1
4655,4236-XPXAV,0,1,1,5,1,0,0,1,0,1,1,1,1,Mailed check,1.141562916652327,-0.8032207746776331,1,1,0,0,1,1
4656,6198-RTPMF,0,1,0,17,1,1,0,0,0,0,1,1,0,Electronic check,0.9241216727472017,-0.31187552930336,0,1,0,0,1,1
4657,3580-GICBM,0,1,1,61,1,1,0,0,0,0,0,0,1,Mailed check,-1.3465624620788335,-0.3711640373577625,0,0,0,0,0,1
4658,2311-QYMUQ,0,1,1,16,1,0,0,1,1,0,1,0,1,Credit card (automatic),0.8195506928538977,-0.3777540982902035,1,1,0,0,1,1
4659,8902-ZEOVF,0,1,1,47,1,0,0,0,0,0,0,0,0,Mailed check,-1.4843305784462029,-0.5887682901537163,0,0,1,0,0,0
4660,9592-ERDKV,0,1,0,37,1,1,1,0,1,0,1,1,0,Mailed check,0.4809399008184362,0.2753231441484583,0,0,1,1,0,0
4661,6464-KEXXH,0,0,0,8,0,0,0,0,0,0,0,0,1,Credit card (automatic),-1.3117054687810654,-0.926095656611943,0,1,0,1,0,0
4662,5256-SKJGO,0,1,1,64,0,0,0,1,0,1,1,1,1,Electronic check,-0.3373695132672622,0.500883958805988,0,0,0,1,0,1
4663,5249-QYHEX,0,1,1,40,1,1,0,0,0,0,0,0,1,Mailed check,-1.326644180194395,-0.5565232762936453,0,0,0,0,0,1
4664,1784-BXEFA,0,0,0,10,1,0,0,0,0,0,0,0,1,Mailed check,-1.4677320102091704,-0.9256328095230426,0,1,0,0,0,1
4665,1262-OPMFY,0,1,0,9,1,0,0,0,1,0,0,0,1,Bank transfer (automatic),0.36474992315920923,-0.7190928061855683,1,1,0,0,1,1
4666,9972-VAFJJ,1,1,0,53,1,0,0,1,1,1,1,0,1,Electronic check,0.9705976638108927,1.1391500943998323,0,0,1,0,1,1
4667,8620-RJPZN,0,0,0,1,1,0,0,0,0,0,0,0,0,Electronic check,-1.4627524397380605,-0.9990932546328283,0,1,0,0,0,1
4668,9522-ZSINC,0,0,0,13,1,0,0,0,0,0,0,0,1,Electronic check,-1.4876502920936092,-0.8963412008969084,0,0,1,0,0,0
4669,2188-SXWVT,0,0,0,34,1,0,1,1,0,0,0,0,0,Mailed check,-0.3240906586776363,-0.17723110710843626,0,0,1,1,0,1
4670,3486-KHMLI,0,0,1,21,1,1,0,0,0,0,0,0,0,Mailed check,-1.329963893841801,-0.802295080499832,0,1,0,0,0,0
4671,3115-CZMZD,0,0,1,0,1,0,0,0,0,0,0,0,0,Mailed check,-1.4776911511513897,-1.0082179543854388,0,0,0,0,0,0
4672,7175-NTIXE,0,0,0,25,1,0,1,0,0,1,1,1,1,Credit card (automatic),0.37802877774883537,-0.1297121393146475,0,1,0,1,0,1
4673,2920-RNCEZ,0,1,1,1,1,0,0,0,0,0,0,0,1,Credit card (automatic),0.17220653160963323,-0.9773835221296363,0,1,0,0,1,0
4674,2516-VQRRV,1,0,0,2,1,1,0,0,0,0,0,0,1,Mailed check,0.3547907822169899,-0.9383941649741574,1,1,0,0,1,1
4675,2888-ADFAO,0,1,1,47,1,0,0,0,0,0,0,0,1,Bank transfer (automatic),-1.4428341578536217,-0.5489854808458365,0,0,0,0,0,1
4676,2190-PHBHR,0,1,0,72,1,1,1,1,0,0,0,1,1,Credit card (automatic),0.985536375224222,2.0429141363220533,0,0,0,0,1,1
4677,1254-IZEYF,1,0,0,31,1,1,0,1,0,0,1,1,1,Electronic check,1.1681206258315786,0.39647887975256624,1,1,0,0,1,1
4678,2520-SGTTA,0,1,1,0,1,0,0,0,0,0,0,0,0,Mailed check,-1.485990435269906,-1.0082179543854388,0,0,0,0,0,1
4679,9646-NMHXE,0,1,0,47,1,0,0,0,0,0,0,0,0,Mailed check,-1.4976094330358287,-0.5792689046624719,0,0,0,0,0,0
4680,8749-TZYEC,0,1,0,72,1,1,0,0,0,0,0,0,0,Credit card (automatic),-1.326644180194395,-0.18201386036040856,0,0,0,0,0,0
4681,9708-KFDBY,0,0,0,1,1,0,0,0,0,0,0,0,0,Credit card (automatic),-1.4677320102091704,-0.9991593756455283,0,1,0,0,0,0
4682,0778-NELLA,0,0,0,9,0,0,0,0,0,0,1,0,1,Credit card (automatic),-0.9979925291011527,-0.8776950753154866,1,1,0,1,0,0
4683,8676-OOQEJ,0,0,0,4,0,0,0,0,0,1,0,0,0,Electronic check,-1.137420502292225,-0.9560264350275113,0,1,0,1,0,0
4684,1580-BMCMR,1,0,0,19,1,0,1,0,0,0,0,1,1,Electronic check,0.7481768494346581,-0.28648506042653044,0,1,0,0,1,0
4685,7730-IUTDZ,0,0,0,43,1,0,1,0,0,0,0,0,1,Electronic check,0.3464914980984737,0.4017465204310056,1,1,0,0,1,0
4686,2351-BKRZW,0,1,1,43,1,0,1,0,1,0,1,1,0,Bank transfer (automatic),0.3464914980984737,0.42632149681786763,0,0,0,1,0,1
4687,3255-GRXMG,0,0,1,18,1,0,0,0,0,0,0,0,1,Credit card (automatic),-0.6344838847101427,-0.678847149788788,0,1,0,1,0,0
4688,0420-HLGXF,1,0,0,39,1,1,0,0,1,0,1,1,1,Electronic check,1.1614811985367657,0.7708780939979696,0,1,0,0,1,1
4689,3292-PBZEJ,1,0,0,11,1,1,0,1,1,1,1,1,1,Electronic check,1.5482278384596213,-0.4867215272199306,0,1,0,0,1,0
4690,7854-FOKSF,0,0,0,1,0,0,0,0,0,0,0,1,0,Electronic check,-0.958155965332275,-0.9923929920125537,1,1,0,1,0,0
4691,4806-HIPDW,0,1,0,1,1,0,0,0,0,0,0,0,1,Electronic check,0.13900939513556837,-0.9778243288809702,1,1,0,0,1,1
4692,7233-IOQNP,0,1,0,43,0,0,1,0,0,1,0,0,0,Bank transfer (automatic),-1.021230524632998,-0.3446495112650316,0,1,0,1,0,1
4693,8332-OSJDW,0,1,1,12,1,1,0,0,0,0,0,0,0,Mailed check,-1.273528761835891,-0.8693858680528436,0,0,1,0,0,0
4694,2252-NKNSI,0,0,1,52,1,1,1,1,0,1,1,1,1,Mailed check,0.676803006015419,0.9585956490534887,0,0,0,1,0,0
4695,8200-LGKSR,0,1,0,71,1,1,1,0,1,1,1,1,0,Electronic check,0.6120685898909924,1.6922082849608444,0,0,0,1,0,0
4696,6308-CQRBU,0,1,0,71,1,1,0,1,1,1,1,1,0,Electronic check,1.4768539950403816,2.3893882428704574,0,0,0,0,1,1
4697,0730-KOAVE,0,0,0,30,1,1,1,1,0,0,0,1,1,Credit card (automatic),0.980556804753112,0.17301189716387214,0,1,0,0,1,0
4698,1897-RCFUM,0,1,1,39,1,1,0,0,0,0,0,0,1,Mailed check,-1.3465624620788335,-0.605056099615502,0,0,1,0,0,1
4699,0807-ZABDG,0,0,1,3,1,0,1,0,0,1,0,0,1,Mailed check,-0.3207709450302298,-0.9400471902916593,1,1,0,1,0,1
4700,8909-BOLNL,0,0,0,3,1,0,0,0,0,0,0,0,0,Mailed check,-1.446153871501028,-0.985273962978512,0,0,1,0,0,0
4701,4322-RCYMT,0,1,1,68,1,1,0,1,1,1,0,1,1,Bank transfer (automatic),0.3664097799829124,1.3253909468383829,1,0,1,1,0,0
4702,5465-BUBFA,0,1,1,41,1,0,0,0,0,0,0,0,0,Bank transfer (automatic),-1.5092284308017514,-0.667738819655175,0,0,0,0,0,1
4703,6979-ZNSFF,0,0,0,8,1,1,0,0,0,0,1,0,1,Electronic check,0.7398775653161419,-0.6722791291939137,1,1,0,0,1,1
4704,0626-QXNGV,0,1,0,72,1,1,0,0,0,0,0,0,1,Credit card (automatic),-1.3482223189025369,-0.2251468009784255,0,0,0,0,0,1
4705,1184-PJVDB,0,1,0,10,1,0,0,0,0,0,1,0,1,Electronic check,0.5041778963502817,-0.6303584071420648,1,1,0,0,1,0
4706,3863-IUBJR,0,1,1,12,1,0,0,0,0,0,0,1,0,Credit card (automatic),-0.3689067929176239,-0.7012621730941142,1,0,1,1,0,0
4707,0536-ACXIP,0,1,0,72,1,1,1,1,1,0,1,1,1,Electronic check,1.486813135982601,2.5910132509305592,0,0,0,0,1,1
4708,4248-QPAVC,1,1,0,17,1,1,1,0,1,0,0,0,1,Bank transfer (automatic),0.6834424333102316,-0.36311931414591975,1,1,0,0,1,1
4709,1032-MAELW,0,1,1,68,1,1,1,1,1,1,0,1,1,Electronic check,0.4543821916391844,1.3427587328409367,0,0,1,1,0,1
4710,6771-XWBDM,0,1,0,57,1,1,0,1,1,0,1,1,1,Credit card (automatic),1.3191675967885736,1.6019531026252392,1,1,0,0,1,1
4711,9710-ZUSHQ,1,0,0,37,1,1,1,1,0,0,1,1,1,Bank transfer (automatic),1.3938611538552195,0.7800248340881469,1,1,0,0,1,1
4712,6876-ADESB,0,0,1,1,1,0,0,0,1,0,0,0,0,Electronic check,-0.5249333343457285,-0.9866404639076471,1,1,0,1,0,0
4713,6777-TGHTM,0,0,0,53,1,1,1,0,1,0,1,1,1,Credit card (automatic),1.4005005811500326,1.5420695054565356,1,0,1,0,1,1
4714,3229-USWAR,0,0,0,34,1,0,1,0,1,1,1,1,1,Bank transfer (automatic),0.5041778963502817,0.19399429852736344,0,0,1,1,0,1
